ID1,ID2,Num_Mums,Total_mums_length
81,90,293,156661
81,91,695,29718
81,92,1469,59516
81,98,1802,84846
81,99,1808,86115
83,85,308,156671
83,87,266,156944
83,89,333,157143
83,90,288,156607
83,91,695,29680
83,92,1464,59356
83,98,1805,84754
83,99,1813,86074
85,87,233,156734
85,89,332,156549
85,90,282,156446
85,91,701,29734
85,92,1473,59456
85,98,1815,84886
85,99,1817,86117
87,89,313,157109
87,90,265,156523
87,91,696,29709
87,92,1468,59405
87,98,1820,84989
87,99,1823,86241
89,90,306,156467
89,91,697,29718
89,92,1467,59390
89,98,1804,84816
89,99,1812,86132
90,91,695,29684
90,92,1463,59455
90,98,1799,84762
90,99,1801,85962
91,92,513,20932
91,98,656,27681
91,99,645,27776
92,98,1351,53418
92,99,1371,54135
98,99,851,153244
1,101,205,8214
1,103,184,7223
1,104,186,7148
1,105,189,7520
1,106,566,23826
1,107,171,7184
1,109,210,8135
1,111,150,4394
1,113,657,21854
1,114,210,7549
1,115,217,7703
1,116,202,8086
1,122,202,7379
1,125,177,7321
1,127,188,7433
1,128,214,7576
1,131,189,7691
1,132,189,7692
1,133,189,7705
1,134,192,7764
1,135,199,7678
1,136,189,7334
1,138,493,14571
1,141,384,11799
1,142,401,12579
1,143,191,7170
1,144,120,4730
1,147,695,23163
1,148,383,13772
2,101,1445,56945
2,103,1699,71748
2,104,1722,71700
2,105,1566,63090
2,106,192,7322
2,107,1191,46140
2,109,1362,56232
2,111,316,9308
2,113,344,14421
2,114,794,29538
2,115,799,29985
2,116,1541,62101
2,122,640,27879
2,125,1426,57185
2,127,1559,60340
2,128,815,30072
2,131,1726,72635
2,132,1731,72799
2,133,1729,72614
2,134,1732,72750
2,135,1745,79393
2,136,1577,63644
2,138,203,6362
2,141,188,6050
2,142,169,5370
2,143,923,35220
2,144,460,17045
2,147,351,14705
2,148,629,22086
3,101,1025,42172
3,103,847,31020
3,104,851,30765
3,105,826,31203
3,106,211,7516
3,107,913,36216
3,109,919,33712
3,111,232,7097
3,113,347,13415
3,114,1627,118010
3,115,401,139347
3,116,939,36720
3,122,417,17289
3,125,884,32556
3,127,805,29899
3,128,1735,108307
3,131,886,33271
3,132,886,33361
3,133,885,33308
3,134,890,33412
3,135,916,33566
3,136,822,30318
3,138,241,7263
3,141,219,6787
3,142,187,5841
3,143,543,20655
3,144,316,11572
3,147,339,13417
3,148,519,18103
7,101,547,21896
7,103,603,24039
7,104,600,23611
7,105,614,26606
7,106,170,6029
7,107,470,18704
7,109,816,33770
7,111,196,5893
7,113,393,14153
7,114,495,18038
7,115,497,18081
7,116,587,23592
7,122,447,18337
7,125,564,22505
7,127,625,25867
7,128,491,17848
7,131,613,25325
7,132,614,25261
7,133,611,25265
7,134,612,25292
7,135,634,25389
7,136,537,22028
7,138,235,7139
7,141,266,7942
7,142,228,6902
7,143,413,17647
7,144,227,9799
7,147,397,14258
7,148,331,12440
9,101,997,39624
9,103,812,29542
9,104,817,29292
9,105,784,29705
9,106,203,7332
9,107,883,34121
9,109,877,32212
9,111,237,7193
9,113,338,13191
9,114,1775,101030
9,115,1819,107746
9,116,900,34760
9,122,392,16379
9,125,848,30950
9,127,784,28983
9,128,1772,93231
9,131,847,31491
9,132,845,31535
9,133,842,31418
9,134,843,31440
9,135,864,31939
9,136,770,28428
9,138,232,7013
9,141,221,6820
9,142,186,5788
9,143,524,19898
9,144,318,11540
9,147,328,13148
9,148,504,17755
11,101,739,27004
11,103,562,19068
11,104,566,18967
11,105,557,19378
11,106,100,2671
11,107,636,22743
11,109,644,21767
11,111,122,3244
11,113,184,6988
11,114,1596,80142
11,115,1620,86123
11,116,653,23074
11,122,217,8761
11,125,599,20194
11,127,557,18993
11,128,1538,72786
11,131,609,20945
11,132,608,20968
11,133,606,20891
11,134,606,20897
11,135,619,21332
11,136,544,18577
11,138,118,3042
11,141,100,2614
11,142,176,5531
11,143,347,12255
11,144,219,7263
11,147,178,6933
11,148,358,11639
12,101,998,39644
12,103,813,29562
12,104,818,29312
12,105,785,29718
12,106,202,7315
12,107,884,34148
12,109,878,32214
12,111,237,7193
12,113,338,13191
12,114,1773,100971
12,115,1817,107750
12,116,900,34748
12,122,392,16379
12,125,848,30941
12,127,784,28974
12,128,1771,93231
12,131,847,31473
12,132,845,31517
12,133,842,31400
12,134,843,31422
12,135,865,31959
12,136,771,28438
12,138,233,7043
12,141,222,6850
12,142,186,5795
12,143,525,19930
12,144,316,11480
12,147,328,13148
12,148,505,17761
13,101,997,39618
13,103,813,29562
13,104,818,29312
13,105,784,29696
13,106,202,7315
13,107,883,34128
13,109,877,32190
13,111,237,7193
13,113,338,13191
13,114,1771,100938
13,115,1814,107688
13,116,899,34728
13,122,393,16399
13,125,848,30941
13,127,783,28954
13,128,1772,93245
13,131,848,31502
13,132,846,31546
13,133,843,31429
13,134,844,31451
13,135,864,31939
13,136,772,28459
13,138,233,7043
13,141,222,6851
13,142,185,5775
13,143,525,19930
13,144,316,11480
13,147,328,13148
13,148,505,17761
15,101,997,39614
15,103,813,29561
15,104,818,29311
15,105,785,29717
15,106,202,7315
15,107,882,34097
15,109,878,32213
15,111,237,7193
15,113,338,13191
15,114,1773,100913
15,115,1816,107672
15,116,900,34748
15,122,392,16379
15,125,848,30940
15,127,784,28973
15,128,1770,93209
15,131,848,31501
15,132,846,31545
15,133,843,31428
15,134,844,31450
15,135,865,31958
15,136,772,28458
15,138,233,7043
15,141,222,6850
15,142,186,5795
15,143,525,19929
15,144,316,11479
15,147,328,13148
15,148,505,17761
16,101,726,26656
16,103,557,18899
16,104,560,18764
16,105,551,19214
16,106,105,2774
16,107,628,22538
16,109,642,21735
16,111,124,3290
16,113,188,7101
16,114,1587,80068
16,115,1623,86204
16,116,648,22909
16,122,216,8722
16,125,593,19985
16,127,545,18699
16,128,1536,73049
16,131,599,20699
16,132,598,20722
16,133,596,20645
16,134,596,20651
16,135,609,21015
16,136,535,18324
16,138,118,3036
16,141,101,2635
16,142,179,5592
16,143,347,12260
16,144,217,7205
16,147,181,7007
16,148,354,11561
18,101,1333,52750
18,103,1509,61850
18,104,1517,61554
18,105,1425,59213
18,106,172,7066
18,107,1201,45744
18,109,1293,53098
18,111,288,8483
18,113,320,13898
18,114,767,28553
18,115,773,29025
18,116,1343,54681
18,122,633,28633
18,125,1380,54171
18,127,1409,57188
18,128,756,28394
18,131,1607,67410
18,132,1604,67470
18,133,1615,67524
18,134,1609,67503
18,135,1580,67466
18,136,1446,58882
18,138,205,6377
18,141,193,6237
18,142,166,5273
18,143,850,32918
18,144,430,16498
18,147,338,14514
18,148,616,21872
19,101,1334,52302
19,103,1514,61278
19,104,1524,60985
19,105,1455,59148
19,106,177,7128
19,107,1211,45387
19,109,1319,53318
19,111,281,8344
19,113,321,13887
19,114,767,28153
19,115,765,28562
19,116,1359,54701
19,122,644,28659
19,125,1412,54446
19,127,1436,57196
19,128,765,28214
19,131,1623,67398
19,132,1618,67463
19,133,1627,67437
19,134,1624,67441
19,135,1603,67315
19,136,1448,58507
19,138,201,6291
19,141,196,6255
19,142,162,5212
19,143,854,32810
19,144,433,16464
19,147,344,14621
19,148,617,21768
20,101,422,13236
20,103,364,11549
20,104,365,11510
20,105,373,11828
20,106,341,12277
20,107,371,11738
20,109,321,10531
20,111,886,30323
20,113,281,10117
20,114,278,8827
20,115,283,8978
20,116,435,13560
20,122,147,5340
20,125,368,11594
20,127,366,11517
20,128,276,8789
20,131,385,12302
20,132,384,12258
20,133,390,12406
20,134,389,12391
20,135,396,12334
20,136,362,11365
20,138,435,14162
20,141,371,12900
20,142,233,7123
20,143,282,9093
20,144,180,5832
20,147,292,10617
20,148,732,23501
25,101,1467,62252
25,103,1733,74874
25,104,1746,74641
25,105,1606,70374
25,106,184,7572
25,107,1348,52834
25,109,1416,62385
25,111,314,9497
25,113,339,14778
25,114,854,31969
25,115,887,33047
25,116,1522,66010
25,122,666,30660
25,125,1542,63922
25,127,1636,67884
25,128,886,32633
25,131,1359,152027
25,132,1347,151052
25,133,1381,151970
25,134,1353,151679
25,135,1828,84158
25,136,1683,70474
25,138,211,6616
25,141,196,6364
25,142,167,5481
25,143,946,37430
25,144,472,17913
25,147,332,15011
25,148,663,23785
26,101,967,39679
26,103,848,30440
26,104,853,30221
26,105,813,30360
26,106,203,7219
26,107,880,34756
26,109,903,32721
26,111,221,6902
26,113,350,13334
26,114,1700,98692
26,115,1729,105379
26,116,897,35038
26,122,410,16828
26,125,876,32041
26,127,802,29351
26,128,1677,119048
26,131,870,32338
26,132,869,32364
26,133,868,32356
26,134,868,32360
26,135,902,32664
26,136,808,29411
26,138,223,6825
26,141,219,6761
26,142,178,5613
26,143,531,20022
26,144,311,11357
26,147,336,13271
26,148,504,17581
29,101,246,9271
29,103,243,9117
29,104,237,8749
29,105,236,9046
29,106,138,5015
29,107,243,9193
29,109,238,9033
29,111,163,4671
29,113,212,8802
29,114,224,7800
29,115,232,7969
29,116,243,9098
29,122,184,7130
29,125,250,9310
29,127,232,9036
29,128,228,7848
29,131,249,9247
29,132,250,9264
29,133,248,9231
29,134,251,9293
29,135,255,9356
29,136,240,8996
29,138,155,4727
29,141,148,4645
29,142,116,3838
29,143,212,8069
29,144,193,6986
29,147,212,8718
29,148,303,10975
31,101,336,10482
31,103,354,10557
31,104,352,10452
31,105,350,10573
31,106,317,9357
31,107,331,10087
31,109,308,9546
31,111,700,29694
31,113,233,8072
31,114,283,8477
31,115,286,8607
31,116,353,10777
31,122,120,4297
31,125,349,10472
31,127,347,10305
31,128,284,8647
31,131,382,11592
31,132,380,11565
31,133,382,11594
31,134,381,11601
31,135,376,11116
31,136,334,9980
31,138,599,21385
31,141,367,14041
31,142,317,12188
31,143,265,8327
31,144,176,5508
31,147,229,8050
31,148,719,22713
32,101,335,10495
32,103,350,10508
32,104,350,10444
32,105,351,10613
32,106,315,9361
32,107,333,10156
32,109,313,9678
32,111,703,29887
32,113,232,8079
32,114,285,8520
32,115,286,8610
32,116,357,10900
32,122,120,4299
32,125,351,10555
32,127,347,10336
32,128,284,8650
32,131,382,11635
32,132,380,11608
32,133,383,11657
32,134,380,11624
32,135,380,11220
32,136,334,9994
32,138,601,21425
32,141,369,14109
32,142,316,12234
32,143,269,8416
32,144,178,5553
32,147,227,8016
32,148,715,22659
34,101,1345,53002
34,103,1500,59347
34,104,1503,59063
34,105,1620,73990
34,106,168,6880
34,107,1198,45713
34,109,1409,61398
34,111,278,8351
34,113,309,13597
34,114,762,28317
34,115,778,28903
34,116,1359,55603
34,122,614,34932
34,125,1413,55061
34,127,1664,71590
34,128,795,29010
34,131,1546,63747
34,132,1548,63828
34,133,1545,63727
34,134,1545,63782
34,135,1549,63868
34,136,1403,56146
34,138,193,6136
34,141,180,5966
34,142,162,5309
34,143,963,38127
34,144,456,17507
34,147,325,14241
34,148,614,21765
36,101,311,12447
36,103,356,13047
36,104,359,12961
36,105,331,12819
36,106,152,6068
36,107,316,12289
36,109,322,12451
36,111,237,7224
36,113,236,11023
36,114,289,10676
36,115,292,10656
36,116,326,12654
36,122,195,8537
36,125,319,12541
36,127,337,12994
36,128,286,10510
36,131,354,13471
36,132,354,13464
36,133,354,13435
36,134,354,13465
36,135,362,13274
36,136,348,12678
36,138,212,6695
36,141,196,6517
36,142,147,5140
36,143,276,10836
36,144,221,8390
36,147,250,11426
36,148,454,16732
37,101,1454,62150
37,103,1728,75087
37,104,1741,74923
37,105,1626,70865
37,106,180,7478
37,107,1347,53030
37,109,1426,62760
37,111,315,9502
37,113,335,14741
37,114,857,32357
37,115,890,33426
37,116,1528,66365
37,122,660,30632
37,125,1551,64478
37,127,1648,68030
37,128,886,32942
37,131,396,159924
37,132,684,158145
37,133,440,159907
37,134,445,159884
37,135,1812,84527
37,136,1663,70233
37,138,215,6720
37,141,198,6441
37,142,165,5434
37,143,942,37745
37,144,475,18030
37,147,334,15054
37,148,662,23790
38,101,1455,62187
38,103,1729,75137
38,104,1743,74992
38,105,1627,70920
38,106,180,7478
38,107,1348,53060
38,109,1426,62760
38,111,315,9498
38,113,335,14741
38,114,857,32357
38,115,890,33426
38,116,1529,66419
38,122,660,30632
38,125,1552,64510
38,127,1649,68074
38,128,886,32942
38,131,390,159989
38,132,679,158214
38,133,434,159968
38,134,437,159937
38,135,1812,84578
38,136,1665,70288
38,138,215,6720
38,141,198,6441
38,142,165,5434
38,143,940,37706
38,144,475,18030
38,147,334,15054
38,148,662,23790
39,101,1045,42075
39,103,840,30755
39,104,848,30615
39,105,810,30638
39,106,215,7504
39,107,914,35581
39,109,902,33048
39,111,249,7392
39,113,356,13245
39,114,1732,83520
39,115,1763,86454
39,116,931,36375
39,122,415,16768
39,125,896,32493
39,127,800,29261
39,128,1689,78307
39,131,875,32945
39,132,868,32842
39,133,872,32911
39,134,871,32908
39,135,908,32963
39,136,799,29177
39,138,233,6994
39,141,215,6701
39,142,195,6013
39,143,541,20309
39,144,313,11349
39,147,336,13016
39,148,513,17619
45,101,1324,52153
45,103,1460,60194
45,104,1470,59928
45,105,1407,58218
45,106,177,7134
45,107,1181,44657
45,109,1290,52615
45,111,279,8406
45,113,330,14145
45,114,756,28324
45,115,778,29220
45,116,1306,53223
45,122,633,28408
45,125,1348,53126
45,127,1418,56518
45,128,772,28820
45,131,1566,65965
45,132,1564,66039
45,133,1569,65995
45,134,1569,66101
45,135,1544,66105
45,136,1395,57424
45,138,209,6528
45,141,197,6320
45,142,162,5256
45,143,837,32545
45,144,431,16570
45,147,346,14676
45,148,619,21823
50,101,1209,49559
50,103,1364,56811
50,104,1358,56312
50,105,1420,65494
50,106,213,8122
50,107,1090,42854
50,109,1827,120273
50,111,251,7679
50,113,372,15367
50,114,877,31934
50,115,906,32829
50,116,1253,53280
50,122,678,32099
50,125,1249,51739
50,127,1432,63603
50,128,887,32116
50,131,1388,60432
50,132,1387,60389
50,133,1385,60339
50,134,1386,60450
50,135,1443,61763
50,136,1281,53384
50,138,243,7392
50,141,232,7215
50,142,204,6289
50,143,813,34328
50,144,421,16684
50,147,355,15283
50,148,558,20950
51,101,1027,42260
51,103,852,31121
51,104,857,30886
51,105,831,31291
51,106,213,7543
51,107,917,36342
51,109,920,33711
51,111,232,7097
51,113,347,13415
51,114,1615,117754
51,115,432,138992
51,116,946,36896
51,122,416,17290
51,125,886,32569
51,127,807,29925
51,128,1727,107988
51,131,893,33434
51,132,893,33525
51,133,891,33453
51,134,895,33536
51,135,924,33757
51,136,827,30401
51,138,236,7154
51,141,221,6818
51,142,187,5839
51,143,543,20635
51,144,318,11608
51,147,338,13391
51,148,520,18128
52,101,1027,42330
52,103,852,31138
52,104,857,30906
52,105,831,31312
52,106,215,7591
52,107,910,36245
52,109,921,33784
52,111,231,7077
52,113,348,13437
52,114,1607,117995
52,115,369,139713
52,116,943,36875
52,122,418,17320
52,125,889,32692
52,127,807,29969
52,128,1734,108474
52,131,893,33483
52,132,892,33550
52,133,891,33499
52,134,894,33559
52,135,923,33761
52,136,827,30435
52,138,240,7239
52,141,221,6833
52,142,188,5853
52,143,545,20724
52,144,317,11596
52,147,341,13463
52,148,529,18300
53,101,1018,42042
53,103,844,30952
53,104,848,30698
53,105,828,31219
53,106,212,7514
53,107,913,36274
53,109,918,33663
53,111,232,7093
53,113,348,13407
53,114,1605,117179
53,115,447,137998
53,116,938,36725
53,122,416,17252
53,125,883,32507
53,127,805,29863
53,128,1737,107875
53,131,891,33395
53,132,890,33465
53,133,889,33412
53,134,890,33428
53,135,918,33637
53,136,823,30321
53,138,238,7177
53,141,219,6766
53,142,186,5802
53,143,541,20602
53,144,314,11534
53,147,339,13389
53,148,522,18116
54,101,1027,42241
54,103,852,31119
54,104,857,30884
54,105,831,31282
54,106,213,7543
54,107,916,36312
54,109,921,33740
54,111,232,7097
54,113,347,13415
54,114,1618,117583
54,115,439,138785
54,116,946,36884
54,122,417,17310
54,125,884,32526
54,127,806,29902
54,128,1726,107840
54,131,892,33412
54,132,892,33503
54,133,890,33431
54,134,894,33514
54,135,924,33755
54,136,827,30399
54,138,237,7174
54,141,222,6838
54,142,188,5859
54,143,543,20635
54,144,316,11568
54,147,339,13417
54,148,521,18148
55,101,1213,48449
55,103,1346,54815
55,104,1355,54495
55,105,1755,96935
55,106,178,7252
55,107,1106,42271
55,109,1285,57858
55,111,280,8448
55,113,333,14407
55,114,744,28422
55,115,765,29131
55,116,1300,52365
55,122,580,29933
55,125,1263,50862
55,127,1654,75598
55,128,766,28857
55,131,1443,59716
55,132,1439,59612
55,133,1442,59706
55,134,1445,59754
55,135,1459,60257
55,136,1328,52475
55,138,200,6295
55,141,186,6143
55,142,164,5311
55,143,953,39007
55,144,432,17306
55,147,335,14799
55,148,593,21533
56,101,351,11648
56,103,366,12463
56,104,368,12465
56,105,541,21971
56,106,31,861
56,107,302,9936
56,109,325,11661
56,111,66,1686
56,113,156,4840
56,114,201,6344
56,115,209,6590
56,116,392,13023
56,122,187,6947
56,125,357,11847
56,127,470,17257
56,128,210,6583
56,131,400,13753
56,132,395,13646
56,133,398,13729
56,134,399,13756
56,135,412,14176
56,136,369,12113
56,138,83,2078
56,141,94,2343
56,142,105,2858
56,143,268,8813
56,144,83,2794
56,147,156,4863
56,148,149,4583
57,101,1289,51939
57,103,1269,54021
57,104,1256,53482
57,105,1288,61439
57,106,203,7879
57,107,1052,41923
57,109,1555,108147
57,111,279,8353
57,113,388,15794
57,114,836,30871
57,115,855,31627
57,116,1347,55482
57,122,660,31931
57,125,1186,49806
57,127,1299,59116
57,128,847,30993
57,131,1285,57780
57,132,1282,57696
57,133,1280,57717
57,134,1279,57785
57,135,1318,58236
57,136,1198,50969
57,138,215,6761
57,141,204,6543
57,142,219,6620
57,143,812,34215
57,144,407,16613
57,147,369,15690
57,148,541,20385
60,101,1471,60417
60,103,1739,72944
60,104,1728,72247
60,105,1581,67628
60,106,178,7187
60,107,1314,50585
60,109,1401,61339
60,111,296,8759
60,113,326,14109
60,114,841,30746
60,115,868,31681
60,116,1528,64084
60,122,639,30065
60,125,1514,62166
60,127,1565,64963
60,128,861,31420
60,131,1777,80965
60,132,1771,80843
60,133,1776,81011
60,134,1776,81051
60,135,1788,80907
60,136,1633,68622
60,138,192,6139
60,141,187,6077
60,142,151,4970
60,143,936,36441
60,144,455,17433
60,147,337,14671
60,148,627,22267
61,101,1030,42233
61,103,855,31048
61,104,863,30860
61,105,833,31249
61,106,214,7555
61,107,915,36320
61,109,923,33708
61,111,232,7095
61,113,351,13446
61,114,1600,118127
61,115,1204,132873
61,116,958,37059
61,122,416,17158
61,125,901,32972
61,127,818,30042
61,128,1733,108284
61,131,897,33426
61,132,897,33514
61,133,896,33466
61,134,898,33508
61,135,924,33710
61,136,829,30314
61,138,238,7154
61,141,221,6787
61,142,181,5694
61,143,544,20564
61,144,313,11461
61,147,343,13456
61,148,531,18319
62,101,1031,42199
62,103,852,30973
62,104,859,30765
62,105,830,31155
62,106,214,7555
62,107,918,36337
62,109,921,33648
62,111,232,7092
62,113,351,13446
62,114,1602,118153
62,115,1210,132778
62,116,958,37019
62,122,414,17112
62,125,900,32933
62,127,815,29968
62,128,1733,108099
62,131,894,33351
62,132,894,33439
62,133,895,33431
62,134,895,33439
62,135,920,33600
62,136,827,30247
62,138,238,7154
62,141,221,6787
62,142,180,5674
62,143,545,20583
62,144,312,11441
62,147,343,13456
62,148,530,18290
64,101,1325,52636
64,103,1528,62202
64,104,1531,61794
64,105,1444,59855
64,106,174,7181
64,107,1212,45705
64,109,1321,53841
64,111,287,8613
64,113,321,14049
64,114,767,28793
64,115,773,29414
64,116,1338,54573
64,122,631,28636
64,125,1391,54534
64,127,1417,57432
64,128,775,29110
64,131,1609,67771
64,132,1601,67748
64,133,1615,67890
64,134,1614,67907
64,135,1591,68058
64,136,1436,59056
64,138,215,6589
64,141,197,6330
64,142,164,5312
64,143,857,33210
64,144,441,16766
64,147,342,14718
64,148,614,21859
65,101,1478,61824
65,103,1350,53633
65,104,1349,53183
65,105,1299,53538
65,106,209,8184
65,107,1201,48436
65,109,1156,48713
65,111,364,10643
65,113,396,16287
65,114,821,32110
65,115,845,32684
65,116,1563,67528
65,122,639,26766
65,125,1466,67707
65,127,1282,51378
65,128,846,32475
65,131,1380,57117
65,132,1378,57044
65,133,1383,57018
65,134,1381,57135
65,135,1402,58363
65,136,1266,50800
65,138,194,6138
65,141,213,6754
65,142,200,6397
65,143,833,32624
65,144,416,16000
65,147,408,16709
65,148,626,22776
66,101,1375,55006
66,103,1520,61315
66,104,1533,61066
66,105,1652,77747
66,106,180,7236
66,107,1221,47292
66,109,1415,64425
66,111,289,8715
66,113,325,14071
66,114,765,29321
66,115,788,30120
66,116,1443,58710
66,122,634,36190
66,125,1437,57615
66,127,1742,76023
66,128,799,30027
66,131,1554,66185
66,132,1555,66223
66,133,1552,66145
66,134,1549,66189
66,135,1621,67591
66,136,1453,58840
66,138,197,6201
66,141,189,6178
66,142,161,5252
66,143,1041,41634
66,144,453,17866
66,147,331,14461
66,148,624,22179
67,101,364,16096
67,103,317,14035
67,104,313,13667
67,105,321,14410
67,106,493,17072
67,107,302,13974
67,109,376,15679
67,111,352,10875
67,113,2247,139866
67,114,330,13140
67,115,343,13416
67,116,370,16196
67,122,385,14813
67,125,352,15677
67,127,319,14147
67,128,341,13341
67,131,332,14824
67,132,330,14773
67,133,333,14836
67,134,331,14804
67,135,322,14201
67,136,317,13727
67,138,460,14340
67,141,536,17031
67,142,524,16047
67,143,328,13583
67,144,208,8747
67,147,2314,104410
67,148,713,41726
69,101,1502,62394
69,103,1687,71159
69,104,1687,70734
69,105,1706,82584
69,106,177,7303
69,107,1319,51864
69,109,1585,79670
69,111,303,9159
69,113,334,14684
69,114,836,31370
69,115,869,32532
69,116,1607,67925
69,122,614,32804
69,125,1615,66113
69,127,1793,80790
69,128,880,32393
69,131,1739,77712
69,132,1737,77498
69,133,1738,77611
69,134,1734,77565
69,135,1774,79196
69,136,1537,65363
69,138,203,6430
69,141,198,6467
69,142,164,5350
69,143,1075,43067
69,144,477,18415
69,147,327,14739
69,148,653,23387
74,101,1569,74551
74,103,1712,71965
74,104,1719,71505
74,105,1654,71120
74,106,188,7685
74,107,1448,61125
74,109,1447,64143
74,111,322,9642
74,113,333,15017
74,114,939,35727
74,115,973,37043
74,116,1674,82709
74,122,652,31063
74,125,1666,78434
74,127,1672,68852
74,128,959,36070
74,131,1769,78654
74,132,1770,78569
74,133,1778,78652
74,134,1768,78621
74,135,1794,80491
74,136,1577,66799
74,138,208,6611
74,141,207,6610
74,142,158,5223
74,143,971,38529
74,144,444,17273
74,147,328,15129
74,148,692,24920
76,101,186,6065
76,103,187,5894
76,104,186,5845
76,105,189,5976
76,106,309,9963
76,107,182,5809
76,109,227,6969
76,111,267,10015
76,113,437,13507
